gameId,f0_,f1_,f2_,f3_,f4_,f5_,f6_,f7_
943aa1db-4d7a-43a4-9ede-7de3937a6c20,Pirates,4,9,0,Padres,0,4,0
b0fa38dc-add7-4aac-8d00-c5585949cc8a,Pirates,6,10,0,Padres,4,7,2
190545df-01d4-4ed7-b63c-5affe6bc2533,Pirates,5,11,0,Brewers,9,12,1
5abfc31b-882c-4e05-924a-9af5512c3b10,Pirates,6,5,1,Dodgers,1,8,1
5dc7a7e7-64aa-4f4b-a0f9-26acf9e9b05d,Pirates,8,12,0,Dodgers,6,13,0
492e0167-2a0b-47f6-bb54-cc88ab67fba8,Pirates,5,12,2,Marlins,6,16,1
814fdb71-607c-4f53-b74f-107e384a861e,Pirates,1,4,1,Marlins,3,6,0
856771bd-ae0b-46a9-a5df-97ddc6e036d4,Pirates,2,5,2,Marlins,3,6,2
49ced534-fa42-4968-9a45-e56dd009fac5,Pirates,1,9,3,Rockies,5,6,1
0b2de8c3-11d9-4f0f-a186-25b59f34a5d8,Yankees,9,9,2,Mets,5,10,1
ebc83c43-56d6-44b7-b62a-8490cc4fd335,Yankees,7,9,0,Rays,5,12,0
42ee840f-2731-4f72-a68e-41f9d9af1c75,Yankees,5,8,0,Twins,3,7,3
bb418b8f-df2a-4c5d-8398-f01b83a6a7d8,Yankees,6,10,0,Angels,3,5,2
5fd6311f-06c5-4507-ad37-dd53e2705632,Yankees,3,8,0,Dodgers,0,5,0
c7ba590b-8433-46d5-8307-ffc7c28079a9,Yankees,1,8,0,Rangers,7,11,0
ea9b53b7-6115-4af0-8cab-eda622127db9,Padres,1,6,0,Giants,2,6,1
f689557b-8084-4813-8fba-d06fd1bb4bd8,Dodgers,2,6,1,Mets,4,8,2
00ee326c-d994-40b4-aadf-6dea8095ff2f,Dodgers,9,14,0,Giants,5,9,0
e27bdd74-2b5c-4657-aeb6-286efe0395df,Dodgers,0,1,1,Giants,4,8,0
28edc0d5-642c-415a-bc13-076895efda8f,Dodgers,2,7,0,Marlins,3,8,1
5b636dbc-0a32-4fb5-a4a4-0b9c155b60ce,Angels,9,14,0,Reds,2,8,0
e9bb697a-2f41-4beb-9a2e-f7b386c89d73,Angels,8,9,0,Astros,1,7,0
a9603c75-99f2-4dda-843a-921896773f8d,Angels,0,3,1,Mariners,8,10,1
88a124c2-5924-4600-a7a5-bf1e4b283516,Rockies,1,9,0,Pirates,6,9,0
22d431f0-4ad0-42b8-a51a-01bc479e27bd,Angels,9,14,0,Royals,4,9,1
8f7a0a99-6b97-4fe2-84b1-76687ce51e2f,Angels,6,8,1,Royals,1,4,0
f3e708ac-ba3a-4aa9-b22d-b5878c5d41b0,Angels,4,5,0,Royals,2,10,0
320302cb-705d-4a80-8e7e-14c52e706f6e,Angels,2,6,0,Mariners,5,10,0
8a524f96-60d1-4fa0-83ca-25fe52851bba,Angels,1,6,1,Mariners,8,11,1
f6fcd83c-e130-487c-a0cc-d00b2712d08b,Angels,4,7,0,Mariners,2,6,1
313d6f81-cc9c-4f2c-bc09-638556c8e024,Rays,8,12,1,Rangers,2,9,0
c31402e3-dfc1-4795-badb-c88434d3ff61,Rays,2,6,0,Rangers,6,11,1
beb70e83-f8bc-4dd9-b40e-3f20ea3b0f0c,Mets,5,5,2,Reds,2,7,3
e572bc9c-121b-4bf1-a2f3-260b7fa73da7,Mets,5,10,1,Reds,3,8,0
1cbc558f-7615-4fa9-bf97-7ccd62040d6f,Mets,4,8,0,Braves,1,9,0
68e93821-d373-429a-8705-3907a1ac331f,Mets,0,1,0,Braves,3,8,1
4c244c95-9da4-4603-8349-e6348b702023,Mets,13,12,1,Giants,1,9,0
7d95663d-3dff-4a97-87d3-e5525c84908a,Mets,1,10,0,Giants,6,8,0
63cbf73d-bd44-4fa4-9903-60ece2ceeaa6,Mets,5,9,0,Brewers,4,7,0
cd804a0e-60da-44f0-b3df-3846a68f8b7f,Mets,3,6,1,Brewers,1,8,0
119954be-c9c5-4bbe-b3cd-376135445186,Mets,3,7,0,Marlins,10,15,1
1a3c6ab5-8a17-4dd2-b2fc-02572f093fd5,Mets,1,6,0,Marlins,2,9,0
9972e71d-f98a-466d-95f0-05d3824bc673,Mets,2,7,0,Marlins,1,7,0
bd79e40d-5319-4087-9078-07ceee87ec31,Mets,2,4,0,Phillies,5,9,0
e42c8f03-3748-473f-8258-85244088ae50,Mets,7,9,1,Phillies,2,8,1
ee6de524-ba0f-4b5a-821f-3c7a559548be,Mets,1,6,1,Nationals,9,11,0
13959ae9-da13-4d52-9f26-5cb2384da6e4,Braves,4,11,1,Mets,6,6,0
22c19f29-b73b-483a-bf52-4acc6e1cb71c,Braves,3,11,0,Mets,10,11,0
9301800f-2404-47f4-888d-5a983cb1b966,Braves,4,8,2,Mets,3,7,0
08b38de1-c8f4-4fdc-9aee-4026318076f7,Braves,3,8,0,Twins,10,14,0
5b4ca51c-2eef-43b5-807c-956941aca11c,Braves,7,12,0,Padres,3,7,0
67d4bcc6-66e1-4599-a93a-642b2db2b0f5,Braves,8,12,0,Padres,1,5,1
94774fc2-103e-4521-be06-b6c4717785c1,Braves,9,11,0,Padres,6,8,0
b6b48bf8-30c7-4573-b888-9b51d17255f6,Braves,2,6,0,Tigers,6,11,0
ba4228a2-5593-4c96-9b62-6bc24086573d,Braves,1,6,0,Tigers,0,5,1
bc02e8f9-b4c9-45ae-bdf6-ba3a2e8bb3b9,Braves,5,8,0,Tigers,3,7,0
addd4f0b-9564-429b-849b-0fa1874378f0,Braves,12,17,0,Marlins,7,17,1
b61987d1-9ed4-49ba-bfd6-e75f8612d788,Braves,5,9,1,Marlins,7,8,0
b79493a4-3c33-4448-96d0-451ee68fe6fb,Braves,5,9,1,Marlins,7,10,1
20f47d8e-9a48-453e-9b23-3179045d64a8,Braves,8,15,0,Pirates,4,4,0
5e2a8637-9229-4410-b808-90b8ed8fe28a,Braves,2,9,2,Rockies,11,10,0
312adcfb-16b7-4dfa-a701-71abf6bbf2cd,Braves,7,10,1,Phillies,6,14,0
bdabd045-88f3-4a88-a50a-9f69da6f02ea,Braves,12,13,0,Phillies,2,4,1
1d03658d-8c2d-4f86-bdaa-1fa7a5a1d999,Braves,6,12,0,Nationals,2,7,0
6b704201-e5cb-4c38-8cfa-d4cb21359f82,Braves,9,12,0,Nationals,11,17,1
727357f2-fb81-4c9d-8133-7a4652bfebab,Braves,7,9,0,Nationals,6,8,5
92a88ca3-fe2f-48c7-b3c8-4a49de7d0699,Braves,2,9,0,Nationals,7,12,1
9e71630b-5380-4616-938c-93dbaf2af767,Braves,2,7,2,Nationals,8,6,1
c9dd2dd5-b436-4b2d-8bd7-a4d6cdfd5415,Braves,7,13,1,Nationals,3,7,0
05102056-d4b2-48a8-823e-ce3989739b72,Braves,2,10,2,Diamondbacks,7,10,1
659cc3c1-5a32-4a37-a0c8-91587e50a90a,Padres,2,5,0,Reds,3,9,0
81d10205-8678-45c9-96db-2202d414d30b,Padres,6,8,2,Giants,9,12,1
69383e6a-7b67-486c-8f36-52f174a42c62,Padres,7,10,0,Brewers,3,6,1
1feb6a3d-6ff4-4939-b24f-2d6b005c3627,White Sox,3,6,0,Twins,1,7,0
405e768a-5d27-45ec-a1ba-c0377c9b591f,White Sox,0,3,1,Angels,7,13,0
73b53367-65e3-4657-9980-f68a4bea3fdc,White Sox,5,9,0,Angels,0,3,0
be58d83e-23f9-49f6-a7e8-19d13010abd7,White Sox,2,5,0,Angels,3,6,0
167c9599-c97d-4d42-bdb1-027ddaed07c0,White Sox,5,11,2,Astros,6,11,0
63f563dd-4ca1-44c6-a715-1695b7c27862,White Sox,3,10,0,Astros,5,13,0
73b09081-7924-49cf-9409-4b1a3790c37f,White Sox,3,7,0,Royals,2,8,0
24791492-42dd-4162-a57f-cc0e4a62729c,White Sox,7,10,0,Indians,6,7,2
473626d1-90cd-4580-935c-337c05c7e309,White Sox,3,9,0,Indians,4,8,3
5ca17505-d463-45ed-b79b-2dd4a5bd2688,White Sox,7,10,1,Indians,3,7,3
b7f9f9c6-8319-48aa-8a1e-161e13ef81b7,White Sox,1,3,1,Indians,7,9,0
232ea2da-929d-4f78-bb75-c800dbdc88db,White Sox,4,11,1,Rangers,3,7,0
4852a06b-a349-4a6c-ba89-10f3d9560e6f,White Sox,3,8,0,Red Sox,7,12,0
b40f937c-0454-40a9-89e8-76b68efe7daa,White Sox,4,5,0,Red Sox,1,4,0
df145030-455b-44cb-9aee-21518fbf8b21,White Sox,2,3,0,Red Sox,5,11,0
67ea7e52-333e-43f3-a668-6d7893baa8fb,White Sox,2,5,0,Astros,1,4,0
95604927-f41e-463e-86e7-c56e6adb3513,White Sox,2,4,0,Orioles,10,12,0
d1c08774-1195-4a3b-a2cc-5716e374fd5f,Reds,7,9,0,Pirates,9,12,1
064447f8-8be7-4499-8ce5-1465198d2398,Blue Jays,2,5,2,Rays,12,17,0
497871bc-b465-454f-96d1-d1fe877735e7,Blue Jays,7,9,0,Rays,0,5,2
0e2858c6-0c65-479b-bc13-41aaae82ef43,Blue Jays,15,15,1,Twins,8,9,2
b7e095e7-1ff6-40c7-9681-6ae754030b4e,Blue Jays,9,13,1,Twins,6,10,1
eae9a431-5515-4fc6-834f-6380da1c9432,Blue Jays,8,10,0,Twins,7,11,1
223768a6-a3b0-4a47-ba0e-5c64f8df7d59,Blue Jays,2,9,0,Angels,8,17,0
9638103a-bbaa-448d-9d79-afb5deea1e24,Blue Jays,7,10,0,Angels,2,8,0
e7ec1f54-5baf-4ed3-8194-2ef639324dc8,Blue Jays,3,7,0,Angels,6,11,1
288997cd-3618-4dba-8d8a-53b7b13fc2e6,Blue Jays,4,7,0,Astros,2,7,0
b029bb0b-8d8d-4e24-bf78-af41914add1b,Blue Jays,9,11,2,Astros,2,7,2
c568f9e9-53ca-412f-997e-fa9a2dff6e2d,Blue Jays,3,7,1,Astros,5,12,0
286c000e-b941-4b06-b724-09bdefa39c6f,Blue Jays,7,8,0,Padres,6,10,1
2abed655-c0b9-4ea1-ac5d-f49f849879e7,Blue Jays,4,9,0,Padres,2,5,0
d2b4e5ae-4ba4-42ba-9509-74a0c67aefeb,Blue Jays,4,6,2,Padres,8,6,0
2c527769-02ba-40e6-9cf3-12192bec51df,Blue Jays,6,6,0,Royals,2,4,0
be212ab5-9dfb-4c0d-ab8c-75fd805a059b,Blue Jays,8,13,0,Royals,3,7,1
d47649b9-7418-42cb-9334-0c11f348be6d,Blue Jays,4,8,0,Royals,2,4,0
02b304de-1ce2-4b7f-8f9e-6c308c120249,Blue Jays,6,14,0,Tigers,1,6,0
2684db3f-c0fc-4e09-9baa-40343eda1dc3,Blue Jays,2,6,1,Tigers,3,7,2
5e79cc35-2cb3-4997-b8d4-9eee7e57abf4,Blue Jays,5,12,0,Tigers,4,8,1
6faa0deb-e66d-4cdc-a5d0-dd4ff429f667,Blue Jays,6,13,0,Tigers,0,7,0
0dac8d11-8ae5-46c6-9f06-ba2597db868c,Blue Jays,5,5,0,Dodgers,2,10,0
73b14147-fe67-4f1e-ae1f-56869bdecad0,Blue Jays,2,5,1,Dodgers,4,8,1
a6bfbd9a-73c0-4ca9-aa60-4b4067735e14,Blue Jays,2,9,2,Dodgers,6,7,0
48f2061f-d6cd-4429-8501-641c91f637da,Blue Jays,17,18,0,Indians,1,5,2
e55cb5b4-58d6-4b0e-a253-154da467de1d,Blue Jays,1,11,2,Indians,2,15,0
1089915a-bfe3-4264-ac1a-e5925113cc90,Blue Jays,2,6,0,Orioles,6,8,0
195087b1-419b-4621-93a9-b7b1791067a3,Blue Jays,11,13,2,Orioles,6,12,0
2f15f985-6404-45b1-830a-0e42501dd687,Blue Jays,5,8,0,Orioles,6,11,0
4be9f735-a98e-4689-87ce-852cc3a1e79d,Blue Jays,2,6,0,Orioles,3,11,2
4e32003b-422a-4c7c-8463-0dd489e72fd9,Blue Jays,6,7,2,Orioles,5,7,1
584135d5-2e16-448c-a099-33bade65e0fa,Blue Jays,4,10,0,Orioles,3,4,1
6f5f1f24-b4cb-4bc7-b0e8-0b3b48926772,Blue Jays,10,14,0,Orioles,9,13,1
6fa70303-513e-4da6-a9ca-e24d1a576422,Blue Jays,5,9,0,Orioles,1,8,1
8e987f2a-cda0-4913-87a9-a670aef72699,Blue Jays,9,10,0,Orioles,1,5,0
cb2a39f5-6563-4ef3-b5ba-19f98c3c51ed,Blue Jays,0,3,0,Orioles,4,9,0
0e51b3f9-ecb1-494c-978e-5c60fec47f3e,Blue Jays,3,9,1,Rangers,1,6,0
4864e5e0-13ef-4ae5-b9aa-42e1b4534630,Blue Jays,12,15,1,Rangers,2,9,0
7c67d23b-ec50-4893-acf1-f872f25047aa,Blue Jays,4,7,0,Rangers,3,8,0
b74b0b63-18ee-4b29-99df-73cb43f922d7,Blue Jays,1,7,0,Rangers,2,7,0
1dce4ecc-7999-4c82-99dc-95108a389ed5,Blue Jays,3,10,0,Red Sox,5,9,0
51aae19a-930f-4590-a17e-61930d1e5a42,Blue Jays,7,9,1,Red Sox,8,11,0
58c60e52-6a0f-4966-abc5-978b02bbb291,Blue Jays,4,7,1,Red Sox,8,11,1
5d89924e-3933-4ce6-9af1-b1d778570d41,Blue Jays,7,11,1,Red Sox,5,7,0
6827fa1a-7708-4cb6-bdc2-d697d84c31f4,Blue Jays,3,9,2,Red Sox,13,18,1
9cf324da-fd31-4a37-ab6f-8f95f73dcd73,Blue Jays,10,13,2,Red Sox,9,15,3
a6b88d96-ded5-4e36-a487-23c3f19df85b,Blue Jays,3,7,0,Red Sox,0,7,1
aeaea14b-a5a5-4c62-abf5-eb1f5ba01457,Blue Jays,8,8,1,Red Sox,11,11,2
be34a8f1-cf74-4118-8a0e-0eabbc43f7cf,Blue Jays,3,6,1,Red Sox,2,4,1
11ca8b3e-5151-40da-aa45-585e8fa63832,Blue Jays,7,10,0,Yankees,2,8,1
146e72f2-161a-4e45-b41b-41d36590a9aa,Blue Jays,4,8,0,Yankees,2,3,0
2aadfaa0-94f7-45a0-aef4-0cdb7e546dc3,Blue Jays,4,8,0,Yankees,2,5,0
360c5ce6-3d06-4512-ba19-34060bc07a39,Blue Jays,4,7,0,Yankees,1,6,0
6d19c9a2-678a-494f-9e81-e1f3f7591a4b,Blue Jays,2,3,1,Yankees,3,7,1
a407f7fe-3356-48f5-81d3-691e7d3be0e8,Blue Jays,3,6,0,Yankees,0,3,0
cfd81de3-8198-4b48-a510-379db002e0e3,Blue Jays,5,6,2,Yankees,7,11,1
d90f02ee-aac4-45b3-a383-88ec4ed2deac,Blue Jays,7,12,1,Yankees,0,7,2
fbf10c0a-563f-444a-ab17-cb3f066476d9,Blue Jays,9,13,1,Yankees,0,3,2
fc592f4f-ffac-478a-9d0f-af62ab9b5124,Blue Jays,4,9,0,Yankees,3,8,1
5b67ab29-c0fa-435a-bd35-6d7d8e5ee476,Blue Jays,5,8,0,Mariners,14,19,0
6aa4685a-d72c-49f1-974e-5dcd339af668,Blue Jays,1,4,0,Mariners,2,9,0
fb3ba351-618c-4163-a12d-9be7bb817b84,Blue Jays,2,4,0,Mariners,0,1,0
57c5a522-a485-476c-8941-43fa50e0a542,Blue Jays,11,14,0,Phillies,3,7,2
d7ff8509-dee4-41be-80c1-07b794fcbbc4,Blue Jays,0,6,0,Phillies,7,9,0
00c598b8-3fbc-4185-9aca-13a57f00dd28,Blue Jays,9,13,0,Athletics,3,7,1
5eab1380-a5a1-473e-88f7-113e422eef69,Blue Jays,6,11,0,Athletics,3,5,0
678ab752-69bf-46b2-8e03-1e8fe321a3be,Blue Jays,5,8,2,Athletics,8,14,0
1eedad34-984e-4258-91aa-2e8fe385eed9,Blue Jays,0,4,0,White Sox,4,7,0
4f0052f2-114d-4efd-8c13-6be4171328c6,Blue Jays,5,14,0,White Sox,7,11,0
8d0e7630-6fc1-4043-862c-ac2f5d049ea2,Blue Jays,1,4,1,White Sox,10,15,0
96d58cb3-ec78-4ad1-8083-7903074151fe,Blue Jays,5,5,1,Diamondbacks,2,8,0
1535304e-aeb6-47a9-b878-74781028728f,Red Sox,8,12,0,Rays,6,12,0
34a3308d-4420-4c0c-9c1f-9b46aaf6c9e2,Red Sox,3,6,0,Rays,4,8,0
60d80663-6ced-44aa-aad9-0f4bf8d3b4d2,Red Sox,9,14,0,Rays,4,9,0
324f512a-3152-4e93-8736-4a135d3da0c7,Red Sox,3,15,0,Royals,6,9,1
a94c632a-8dcd-4fd1-84b3-3bb17bd46047,Red Sox,8,12,0,Royals,3,6,1
ce377a9c-7b09-4de1-a417-9577738a0843,Red Sox,4,9,1,Royals,10,10,1
a793517f-103a-4aad-bb31-eba8584ce12d,Red Sox,0,4,0,Orioles,1,5,1
d045380c-b19c-4a21-bbc2-603234ce9470,Red Sox,12,16,1,Orioles,2,2,1
dae4f33f-d902-4d82-a01a-b6d255f13e2c,Red Sox,3,9,0,Orioles,6,9,1
07906503-2189-40b6-a5be-14d400f500af,Red Sox,7,12,0,Yankees,4,9,0
19f0bb0d-78c4-4c55-9465-2e626757c2ed,Red Sox,2,9,0,Yankees,4,7,0
6dc0c11d-2a7b-4a95-b0d8-6a29edee9bee,Red Sox,7,9,0,Yankees,5,14,0
7f3bd7b4-fe5b-4bbc-9f07-bd4b2f40c359,Red Sox,5,10,0,Yankees,4,11,1
81f4759d-9df4-44f7-a506-1d44d05ff8a0,Red Sox,6,10,0,Yankees,5,9,0
b3e8224f-6cd4-49b7-8530-de02af2a0bc7,Red Sox,4,9,0,Yankees,9,15,0
105bb30b-80a2-4eb0-9c15-ca20acdc5347,Red Sox,3,4,0,Blue Jays,5,14,1
2afddb8a-593a-4342-a633-a576ed7aedb7,Red Sox,3,5,0,Blue Jays,4,4,0
a6f10b00-87ed-49c6-a238-6d3b6e6a58f7,Red Sox,1,5,2,White Sox,3,7,1
30954b66-7624-4018-a557-6757585355e0,Red Sox,9,11,0,Diamondbacks,4,12,2
bdd8dd18-5184-494a-a7e8-a8942fc0168c,Red Sox,6,8,1,Diamondbacks,3,5,1
8dab9e80-8734-4add-a10e-468ce0768f47,Reds,1,5,1,Cubs,8,9,0
9580bffe-22e1-4975-978b-1b13e7505193,Reds,0,3,0,Cubs,9,15,0
c43c8dbb-04ca-4e78-aca3-a61423127229,Reds,13,15,1,Cubs,5,7,2
c9703b20-d949-4d86-bc7e-f63d49a2aff4,Reds,0,0,1,Cubs,16,18,0
5d0ac68d-fe51-488a-bfcc-cbfc822d6670,Reds,3,13,1,Mets,6,13,0
c9e02841-7dfa-4a02-990d-f582f8aaebaa,Reds,3,7,1,Brewers,0,6,0
fa872bdf-d847-4951-8311-1a2ea7ab9d9c,Reds,6,10,0,Brewers,4,4,2
14638847-8de1-4986-9f6d-0c4ce52085aa,Reds,7,14,2,Pirates,4,7,1
3f1bfeb9-6289-4316-bd25-a3f3c7b2e9e0,Reds,5,8,1,Pirates,1,10,1
8a26f0c4-0e1c-48b3-8751-d7d07cd3efa4,Reds,2,10,0,Pirates,1,9,0
e5817370-387c-46c0-910a-57f277127212,Reds,5,6,3,Pirates,6,8,3
fc2ba1aa-0380-4869-8d09-c8c1382a6735,Reds,6,9,0,Rockies,5,8,0
fcdc3f23-31e1-4c0e-8c84-c4515b5334c5,Reds,4,9,0,Rockies,3,5,1
3f9103f5-66e3-4752-b547-ad2d9e50bbb2,Reds,10,12,1,Phillies,6,9,1
669132a0-d343-42a5-a6f4-91d71eb023b1,Reds,3,8,0,Phillies,2,5,0
b25938e3-1d5a-4050-8ed5-b524507cd7af,Reds,6,6,0,Phillies,2,6,2
da59bcf0-0582-4ae4-86de-f3b21ba1bc8d,Reds,4,10,0,Cardinals,5,9,0
0f790e88-2ff6-432e-a53f-8f180d799675,Tigers,1,4,0,Indians,2,6,0
78fa4085-5931-49e0-a967-08061683762d,Tigers,1,2,1,Indians,10,15,1
7ade41ee-715c-4d30-9f58-f96814158fb3,Tigers,4,6,0,Pirates,7,17,1
bccf7e87-6ca7-45f5-87be-5a90108d48ff,Tigers,8,14,1,Pirates,2,5,1
67bfbe62-8594-454d-80f2-71de407a291b,Tigers,4,7,1,Yankees,8,13,1
cf866b08-cf94-4b51-bc18-312052300fed,Tigers,4,13,0,Yankees,0,3,0
05e1cf25-31ca-4006-92c6-541bec439cfd,Tigers,1,6,0,Athletics,5,10,0
2c87b3fb-f502-4591-8ee7-189aec5201df,Tigers,7,12,2,Athletics,3,10,0
c94575b1-80cd-4668-9169-eb740b0521ea,Yankees,1,9,0,Mets,4,6,0
5ccb5ac1-c2b7-42fd-8e99-18d4c0420012,Yankees,6,8,0,Rays,3,4,0
6b2d5918-d695-49f8-bfcc-a908f5511732,Yankees,5,10,0,Rays,4,12,1
71638ba5-c803-42ce-b433-3a605d88077f,Yankees,5,6,0,Rays,1,6,1
efc27bf8-d63c-416c-9174-db2dd9b74b2f,Yankees,2,7,0,Rays,4,9,1
85fc0631-f892-4356-9214-8170784bf636,Yankees,1,9,0,Giants,2,9,2
edd2c901-6472-477e-ab0a-eea4565955b5,Yankees,5,8,0,Giants,2,10,0
80e40bb7-c800-4625-ae65-4b032b9f42c1,Yankees,0,3,3,Dodgers,2,4,1
9ce44b92-d669-4b9a-a78b-c4c1c501d08f,Yankees,2,5,1,Dodgers,8,12,0
7679438c-2454-4562-99a3-6ce8fe1380bd,Yankees,3,5,3,Indians,2,8,0
a153bf20-8f94-4fdd-b29a-a7d9c428fda7,Yankees,2,6,0,Indians,5,10,0
b2fdc0ab-6147-4f65-9670-4c0b8a5dfc85,Yankees,13,16,0,Indians,7,11,0
22e8dc6a-02fe-48ab-b32d-9513f1673c9d,Yankees,5,6,1,Orioles,0,5,0
365beb51-df59-453b-a053-4d00a668e6ef,Yankees,7,7,0,Orioles,1,4,1
4c3c7506-8260-4e4f-9ea8-7d966b16ba12,Yankees,1,5,1,Orioles,4,9,0
89d4fdce-1867-4235-bd3f-6a106f5d0110,Yankees,2,10,0,Orioles,5,7,0
9235d690-71a7-426c-9f7b-5a7680fcad67,Yankees,13,18,0,Orioles,5,12,0
97427f9e-3cf4-43a8-9969-26cd49b8c93d,Yankees,14,18,1,Orioles,4,7,3
a178f845-e16f-409d-9d12-3022d1af1dea,Yankees,2,7,1,Orioles,1,5,0
0a00954b-08ce-44c3-a83c-d14437260999,Yankees,6,14,1,Red Sox,4,10,0
1961bebb-03ea-4a5a-9cad-6db3a5c3f0dc,Yankees,2,5,2,Red Sox,5,10,0
399a4290-915d-4115-b559-303d94ff9ea3,Yankees,5,8,0,Red Sox,1,4,0
4affce9e-8fd5-4954-a675-e73aa272d41f,Yankees,3,4,0,Red Sox,5,8,0
bc58f908-b4af-440d-8183-73f895c7e4fe,Yankees,3,11,1,Red Sox,1,3,1
e4882faa-8675-48be-994c-859232f6f989,Yankees,5,3,1,Red Sox,3,5,0
29024f4a-43c8-41ee-8e66-f5758fd0111e,Yankees,7,7,0,Blue Jays,6,11,1
56d00f2d-4338-4571-a68a-091aa9bdca72,Yankees,2,9,0,Blue Jays,0,5,1
d4011405-36fa-4d98-8619-487a0bf587af,Yankees,5,8,0,Blue Jays,3,8,0
ef9c15e3-389c-433c-80c3-d41beb455343,Twins,5,9,1,Rays,7,10,1
51081092-e8ca-435e-870d-691ccc41189a,Twins,6,10,0,Angels,4,9,0
b3da1f09-d51f-4ade-a9bb-93d633a2791b,Twins,3,13,1,Angels,2,4,0
28fae8f7-0a9f-4170-9f41-7c2f55f36b5d,Twins,7,12,0,Royals,5,11,2
79ca782d-8159-4973-978e-66a1d6c49981,Twins,2,7,0,Tigers,9,18,0
a074da2c-daad-4552-af29-7473301cc095,Twins,5,11,0,Tigers,6,14,0
b9d234cd-8542-4eb9-bbd2-290b48e6f6bd,Twins,1,7,2,Tigers,4,6,1
1fa31f1f-1677-4e3b-b977-01b6853b70ce,Twins,7,14,1,Brewers,4,6,1
2f6e4602-ab76-41f9-b713-3086840b270b,Twins,5,8,2,Brewers,6,9,1
531652c4-8722-48b2-9fcb-9d1fcda7c800,Twins,6,14,0,Indians,5,6,0
55d57440-7fc7-40e5-a7c4-60a957fc1425,Twins,5,9,2,Indians,6,10,2
cb3ef033-dd57-41fd-b206-cdd3bc12c74f,Twins,4,5,1,Indians,3,12,0
c47248d2-7758-4047-8ad2-8870e4b4f4c3,Phillies,4,7,0,Indians,3,9,0
f39aac1a-f0db-481f-ada2-f2adb74184b1,Rays,3,5,0,Athletics,6,11,1
7b3d2f2e-6c69-49c7-b3c3-96cdc7353e4e,Royals,4,10,2,Athletics,5,6,1
4d8b1bf1-8275-49ff-a89a-07a9f8c4a261,Giants,4,12,0,Padres,6,12,0
79d8ac5b-c661-448b-a1ed-008f5f916b5e,Twins,2,9,2,Astros,10,16,1
0b80b9a4-5804-4da2-bbe6-ae30b38b154c,Tigers,1,2,0,Rangers,5,10,1
0cc95f1b-91d7-4aee-a73c-ca6be486a10b,Tigers,2,9,0,Blue Jays,7,9,0
039c2835-cf64-40ce-a4b4-86517b512253,Phillies,3,5,0,Mets,5,9,1
2fd0e799-0b9d-48bf-a0d3-274fcb87c179,Phillies,0,1,1,Mets,5,8,0
580a34fc-867c-4f8f-b507-23e13105e610,Phillies,4,10,0,Mets,2,6,1
882e476e-4be9-4b6d-b3ee-624c38b3ac1c,Phillies,5,10,0,Mets,2,8,3
0418b078-4ea5-49a8-aeb3-cb988bb497f0,Phillies,5,8,0,Braves,1,6,1
0bc2ae0d-8625-448e-89fb-512efa415b8f,Phillies,8,12,1,Braves,2,6,1
9ddb3040-5659-4c94-8d28-1577f6f471ac,Phillies,4,9,2,Braves,3,7,0
57952991-1b29-49f7-9eee-cae9d86183f3,Phillies,7,11,0,Royals,2,7,0
d96d0ba3-b6f8-4cc3-840f-6e5174cdb042,Phillies,4,12,0,Royals,3,8,2
eed063f1-4733-47bb-bf6e-ab924a5e7798,Phillies,2,7,1,Royals,6,10,0
43964692-a5cb-4abb-a6ce-91e8908daaca,Phillies,1,5,0,Marlins,2,7,1
722caf49-e352-46a9-ac44-ce9292fdc33b,Phillies,2,4,0,Marlins,3,6,0
da17182e-5351-4e1a-95b0-8c76dd99ffbf,Phillies,3,3,2,Marlins,9,16,1
65101977-2fb5-4e69-8641-8a27d62de1e6,Phillies,6,6,0,Rockies,3,13,0
555759d6-0ee0-42da-8808-c88c26b7533f,Rockies,3,12,1,Brewers,4,7,1
ca937597-064d-4b20-b125-30ea841c55b5,Rockies,9,11,0,Diamondbacks,7,15,1
0c2292d1-7398-48be-bf8e-b41dad5e1a43,Braves,2,5,0,Cubs,8,13,3
1b348ced-1b53-4687-989f-7fc01f1d9007,Braves,5,13,1,Phillies,7,10,0
54f15528-f04a-4f6d-9b8c-f6b408d12d30,Yankees,1,3,1,Red Sox,5,7,0
28238fc9-e9e3-4f65-91bb-2897ceca4c31,Twins,2,8,1,Rays,4,7,0
8b5d3471-65a2-4262-828e-ef88881154bc,Twins,4,11,0,Rays,7,11,2
f52c3652-6075-4a65-96ff-ca9b661b890e,Twins,6,15,1,Rays,4,9,0
0b0239d7-572a-493a-9c23-3afc1eec593b,Twins,5,8,1,Angels,4,9,0
9b75d9b4-2d6c-45eb-b43a-2d87b2370714,Twins,5,9,1,Astros,7,12,0
ab921a0f-a8d0-4a78-b556-65df10c0fffa,Twins,7,13,2,Astros,15,19,0
b9e84649-acc9-471c-be61-5d4c1ed3d77e,Twins,3,11,0,Astros,1,4,1
530ca8e9-dd8a-4c19-9ba2-1f25a2ea8818,Twins,0,5,1,Braves,2,7,0
a441adc5-b5d7-4598-948d-6669fa361bb7,Twins,7,13,0,Braves,9,16,2
158c9f6d-6b78-4f8d-9b21-5c6882b6ce65,Twins,4,12,1,Royals,10,17,1
1b611291-9b58-4aa4-9330-ce3241b660cc,Twins,3,5,1,Royals,7,11,0
